item_id,recommend,sentiment_analysis
383080,1.0,1
105600,1.0,2
304930,1.0,2
440,1.0,1
211820,1.0,1
17520,1.0,1
330830,1.0,2
214490,1.0,1
2600,1.0,1
330840,1.0,2
282070,1.0,0
230230,1.0,2
207610,1.0,0
70,1.0,2
20900,1.0,0
212680,1.0,2
311210,1.0,2
242760,1.0,2
221100,1.0,2
252490,1.0,1
221100,1.0,0
291480,1.0,2
230410,1.0,1
105600,1.0,2
306130,0.0,2
313160,1.0,2
730,0.0,2
416690,1.0,2
304930,1.0,1
33930,1.0,2
371190,1.0,2
730,0.0,0
9930,1.0,2
440,1.0,2
224540,1.0,2
263020,1.0,2
207140,1.0,2
67370,1.0,2
250600,1.0,2
205100,1.0,2
227680,0.0,0
251570,1.0,1
264710,1.0,0
263440,0.0,1
250900,1.0,2
218620,0.0,0
251990,1.0,0
230410,1.0,2
227280,1.0,0
311690,0.0,2
316010,1.0,1
107410,1.0,1
4920,0.0,1
224260,1.0,2
304930,1.0,2
346120,1.0,2
22120,1.0,0
212800,1.0,2
241640,1.0,2
42700,1.0,2
273350,1.0,2
379720,1.0,1
242760,1.0,0
364360,1.0,0
241930,1.0,2
251570,1.0,2
423880,1.0,2
207610,1.0,1
383080,1.0,1
4000,1.0,1
8930,1.0,2
4700,1.0,2
10500,1.0,2
22370,1.0,2
209730,0.0,2
570,1.0,2
65980,1.0,1
208090,1.0,1
570,1.0,2
351555,1.0,0
404090,0.0,2
250400,1.0,2
332350,1.0,2
208090,1.0,0
72850,1.0,2
201700,0.0,1
570,1.0,2
10180,1.0,2
107410,1.0,1
244850,1.0,2
213670,1.0,0
228380,1.0,2
203160,1.0,2
242920,1.0,2
314020,0.0,2
223470,1.0,2
57690,1.0,2
317360,1.0,2
233130,1.0,0
218620,0.0,0
249130,1.0,2
440,1.0,2
204300,1.0,2
730,1.0,0
301520,0.0,0
227680,1.0,0
208090,0.0,0
239070,1.0,1
48700,1.0,1
48705,1.0,2
113020,1.0,1
440,1.0,2
4000,1.0,1
304930,1.0,2
212680,1.0,0
241600,1.0,2
104900,1.0,2
320350,1.0,2
304930,1.0,2
440,1.0,1
208090,1.0,2
440,1.0,1
105600,1.0,2
304930,1.0,0
4000,1.0,2
374320,0.0,0
58610,0.0,0
432020,1.0,1
301520,1.0,2
263060,1.0,2
301520,0.0,0
8980,1.0,2
233250,1.0,2
48700,1.0,2
236390,1.0,2
322170,1.0,2
24720,1.0,2
216150,1.0,2
105600,1.0,2
325610,1.0,2
239140,1.0,0
244850,1.0,2
282070,1.0,0
730,1.0,1
730,1.0,2
224500,1.0,2
416670,0.0,2
280790,1.0,2
233860,1.0,2
312990,1.0,1
550,1.0,2
287450,1.0,0
105450,1.0,1
221380,1.0,1
105600,1.0,2
304930,1.0,0
570,1.0,1
730,1.0,0
211420,1.0,2
273350,1.0,2
265300,1.0,2
730,1.0,2
200210,1.0,0
218620,1.0,2
252490,1.0,2
211820,1.0,1
730,1.0,2
440,1.0,2
57690,1.0,2
55140,1.0,2
22380,1.0,2
4560,1.0,2
570,1.0,1
730,1.0,2
434260,1.0,1
268750,1.0,0
212680,1.0,2
278080,1.0,0
234330,1.0,2
105600,1.0,2
236430,1.0,0
374320,1.0,2
286160,1.0,2
271290,0.0,0
248570,1.0,0
4000,1.0,0
244850,1.0,0
218620,1.0,2
440,1.0,2
250900,1.0,1
250500,1.0,2
238240,0.0,2
730,1.0,0
47870,0.0,2
287390,1.0,2
304930,1.0,2
6060,1.0,2
468240,1.0,2
397610,1.0,2
218620,0.0,2
204180,1.0,2
232090,1.0,2
373770,1.0,2
221640,1.0,0
224420,0.0,0
270550,1.0,1
104900,1.0,1
51100,0.0,0
204300,1.0,2
730,1.0,2
113020,1.0,2
224540,0.0,1
4000,1.0,0
496920,1.0,2
275850,0.0,2
319630,1.0,2
278360,1.0,2
346110,1.0,0
264710,1.0,2
319510,1.0,0
730,1.0,2
388090,1.0,0
1250,1.0,2
43110,1.0,2
222880,1.0,2
243870,1.0,2
222900,0.0,2
49520,1.0,2
730,1.0,0
209870,1.0,2
218230,1.0,2
383120,0.0,0
304930,1.0,2
99900,1.0,2
241930,1.0,2
228940,1.0,2
49470,1.0,2
255420,1.0,2
251570,1.0,2
730,1.0,0
230410,1.0,1
440,1.0,2
72850,1.0,2
42680,1.0,2
550,1.0,2
319630,1.0,2
379720,1.0,2
218620,1.0,2
266010,1.0,2
235460,1.0,2
49520,1.0,2
251060,1.0,2
327890,1.0,0
241540,1.0,2
239140,1.0,2
261030,1.0,2
333930,1.0,2
244850,1.0,2
265630,1.0,2
301520,1.0,2
570,1.0,2
227700,1.0,2
314710,0.0,0
244850,1.0,2
570,1.0,2
204360,1.0,0
243870,1.0,2
730,1.0,1
245170,0.0,0
204100,1.0,2
7670,1.0,2
206190,1.0,1
221100,1.0,1
730,1.0,2
13140,0.0,0
72840,1.0,2
8930,1.0,2
4560,1.0,1
730,1.0,2
317400,1.0,2
440,1.0,2
620,1.0,2
21690,1.0,2
570,1.0,1
214490,1.0,0
304240,1.0,1
214250,0.0,0
70,1.0,0
38410,1.0,1
274190,1.0,1
346110,1.0,2
70000,1.0,2
321360,1.0,2
304930,1.0,2
570,1.0,1
220,1.0,0
550,1.0,0
730,1.0,1
255710,1.0,2
233720,1.0,2
105600,1.0,0
265930,0.0,0
233450,1.0,0
730,1.0,2
239800,1.0,2
333930,1.0,2
329490,1.0,0
278080,1.0,1
250600,1.0,2
275850,0.0,0
218620,1.0,0
230410,1.0,2
304930,1.0,0
200210,1.0,2
319630,1.0,0
450660,1.0,2
49600,1.0,1
730,1.0,2
221640,1.0,1
238460,1.0,1
302380,1.0,2
210770,1.0,2
105600,1.0,2
730,1.0,1
8870,1.0,2
409160,1.0,2
49520,1.0,0
243870,0.0,0
204300,1.0,2
374570,1.0,1
274190,1.0,2
219150,1.0,2
225140,1.0,1
730,1.0,2
233720,1.0,0
239030,1.0,2
265810,0.0,0
440,1.0,1
41070,1.0,0
224540,0.0,1
730,1.0,2
224260,1.0,2
570,1.0,1
219740,1.0,0
221100,1.0,1
344760,0.0,2
208580,1.0,2
32370,1.0,2
304050,0.0,2
301520,1.0,0
201790,1.0,2
8930,1.0,1
218620,1.0,1
247000,1.0,2
221100,1.0,2
238320,1.0,2
335330,0.0,0
313740,0.0,0
440,1.0,1
383150,1.0,0
351290,1.0,0
288160,1.0,1
273350,1.0,1
360740,1.0,2
214490,1.0,2
40100,1.0,0
221100,1.0,2
271590,1.0,0
346010,1.0,2
422970,1.0,2
25010,1.0,0
496920,1.0,2
357330,1.0,1
440,1.0,2
570,1.0,1
261640,1.0,2
244850,1.0,2
319630,1.0,2
49520,1.0,1
268500,1.0,2
206190,1.0,2
266510,1.0,2
313120,1.0,2
102500,1.0,2
34870,0.0,2
230410,1.0,2
72850,1.0,1
321980,1.0,2
342300,1.0,0
208090,1.0,2
242760,1.0,2
242920,1.0,2
367500,1.0,1
225600,1.0,2
107900,0.0,2
224540,1.0,2
24240,1.0,2
24720,0.0,1
222940,1.0,2
570,1.0,0
35720,1.0,2
206440,1.0,2
730,1.0,0
72850,1.0,0
203160,1.0,2
323370,1.0,2
236110,1.0,1
346110,1.0,2
730,1.0,1
287290,1.0,1
209000,1.0,1
550,1.0,2
44350,1.0,1
241540,1.0,1
4000,1.0,1
218620,1.0,2
252950,1.0,2
4000,1.0,2
209160,1.0,2
730,0.0,0
35140,1.0,2
363970,1.0,2
236850,1.0,2
8930,1.0,2
304930,0.0,1
65980,0.0,1
252490,0.0,0
291550,1.0,2
244850,1.0,2
630,1.0,2
243000,0.0,2
730,1.0,2
218620,1.0,2
34330,1.0,0
387990,0.0,2
367240,0.0,0
234190,1.0,0
35450,1.0,1
570,1.0,1
730,1.0,2
201810,1.0,1
570,1.0,1
48700,1.0,0
212500,1.0,2
47410,0.0,2
212180,0.0,0
550,1.0,2
200710,1.0,2
440,1.0,2
65800,1.0,2
4000,1.0,2
330840,1.0,2
243870,1.0,2
252950,1.0,2
218620,1.0,2
330210,0.0,0
390670,1.0,0
365810,1.0,2
271590,1.0,2
236390,1.0,0
230410,1.0,2
440,1.0,2
72850,1.0,0
232090,1.0,2
730,1.0,2
207250,1.0,2
38240,1.0,2
200210,1.0,2
313340,1.0,0
730,1.0,1
65800,1.0,2
223710,1.0,0
1250,1.0,2
48700,1.0,2
218230,1.0,2
8930,1.0,2
238430,1.0,2
252490,1.0,1
730,1.0,2
550,1.0,1
221380,1.0,1
730,1.0,0
319510,1.0,0
200260,1.0,0
440,1.0,2
226320,0.0,0
238460,1.0,0
45760,1.0,2
24200,1.0,2
335240,1.0,1
219640,0.0,1
200210,1.0,0
570,1.0,1
570,1.0,2
230410,1.0,2
322170,1.0,2
325610,1.0,2
295110,1.0,2
10500,1.0,1
447820,0.0,2
22340,1.0,2
231430,1.0,2
20510,1.0,0
227940,1.0,2
39000,1.0,2
234190,1.0,1
211820,1.0,1
205950,1.0,1
248610,1.0,1
215530,1.0,1
205100,1.0,2
35450,1.0,1
238320,1.0,2
13570,1.0,1
211400,1.0,1
236430,1.0,2
346110,1.0,2
463390,1.0,2
281050,1.0,2
386070,1.0,1
230410,1.0,1
9480,1.0,1
4000,1.0,2
211420,1.0,0
214950,1.0,0
222750,1.0,0
391460,0.0,2
33930,1.0,2
227940,1.0,2
346110,1.0,0
436110,1.0,0
22370,1.0,2
220780,1.0,2
570,1.0,1
224260,1.0,1
440,1.0,1
273350,1.0,1
8930,1.0,2
333930,1.0,2
239660,1.0,2
230290,1.0,2
248570,1.0,0
319630,1.0,2
4000,1.0,2
730,1.0,2
227160,0.0,1
301520,1.0,2
333950,1.0,0
730,1.0,2
35450,1.0,2
220240,0.0,0
235460,1.0,2
238460,1.0,2
211420,1.0,2
236390,1.0,2
462930,0.0,0
250900,1.0,2
435030,1.0,2
304930,1.0,0
730,1.0,2
49520,1.0,1
730,1.0,2
730,1.0,2
222880,1.0,2
218230,1.0,2
205100,1.0,2
550,1.0,2
271590,1.0,1
230410,0.0,2
1900,0.0,2
235540,1.0,2
374570,1.0,1
224600,1.0,1
236390,0.0,1
214950,1.0,1
224260,1.0,0
299740,0.0,0
286160,1.0,0
253710,0.0,0
253430,1.0,2
387440,0.0,1
218620,1.0,2
433340,1.0,2
339800,1.0,1
24240,1.0,2
1250,1.0,2
206210,1.0,2
289950,1.0,0
214490,0.0,2
252490,0.0,0
269210,1.0,0
245550,1.0,2
249870,1.0,2
363970,1.0,2
207620,1.0,0
219740,1.0,1
207610,1.0,1
400,1.0,2
220,1.0,1
440,1.0,1
211820,1.0,1
301520,0.0,2
1250,1.0,2
212680,1.0,2
730,1.0,2
221100,0.0,0
245170,1.0,1
200510,1.0,2
441050,1.0,1
242860,1.0,1
48700,1.0,2
730,1.0,2
570,1.0,2
730,1.0,2
397100,0.0,0
550,1.0,2
4000,1.0,2
440,1.0,0
275850,0.0,2
271590,1.0,2
346110,1.0,0
7670,1.0,2
105600,1.0,2
550,1.0,2
8870,1.0,2
219890,1.0,2
570,1.0,0
437220,0.0,0
218620,1.0,1
730,1.0,0
296470,1.0,2
49520,1.0,1
243870,1.0,2
222880,1.0,2
247910,0.0,1
107410,1.0,2
244930,1.0,2
221100,1.0,2
440,1.0,2
730,1.0,2
440,1.0,1
105600,1.0,1
221100,0.0,0
367500,1.0,2
105600,1.0,2
440,1.0,0
440,1.0,2
391540,1.0,1
8930,1.0,2
228380,1.0,2
200710,1.0,2
730,1.0,2
262410,1.0,2
440,1.0,2
4000,1.0,2
1840,1.0,2
220,1.0,2
730,1.0,2
227940,0.0,2
301520,1.0,2
235360,1.0,1
246420,1.0,2
91700,1.0,2
252950,1.0,2
226980,1.0,2
346900,1.0,2
440,1.0,0
252490,0.0,0
295110,1.0,2
264200,1.0,2
242720,0.0,2
33230,1.0,2
222880,1.0,2
282660,1.0,2
222880,1.0,1
262830,1.0,2
250420,1.0,2
220700,1.0,2
218620,0.0,2
389430,0.0,0
570,1.0,2
273350,1.0,2
350080,1.0,2
243870,0.0,2
391460,1.0,2
730,1.0,2
730,1.0,2
440,1.0,2
218620,1.0,2
394690,1.0,0
570,0.0,2
265930,1.0,2
550,1.0,2
440,1.0,0
49520,1.0,2
105600,1.0,2
730,1.0,2
4000,1.0,2
218620,1.0,2
211420,1.0,1
346110,1.0,2
274190,1.0,1
4000,1.0,0
418070,1.0,2
204300,1.0,1
206210,1.0,2
304930,1.0,2
219740,1.0,2
105600,1.0,2
359550,1.0,2
730,1.0,2
304930,1.0,2
440,1.0,2
359550,1.0,1
222900,1.0,0
209730,0.0,0
384490,0.0,0
440,1.0,2
107410,1.0,0
4000,1.0,2
270370,1.0,2
301970,1.0,2
275700,1.0,2
8190,1.0,2
219150,1.0,2
550,1.0,2
730,1.0,1
374570,1.0,1
218620,1.0,2
28050,1.0,1
4000,1.0,2
730,1.0,1
230410,1.0,0
244850,1.0,2
233250,0.0,2
440,1.0,2
6060,1.0,2
4000,1.0,2
13250,1.0,2
253610,1.0,2
391540,1.0,0
17300,1.0,0
310080,1.0,1
360740,1.0,2
1250,1.0,2
382050,0.0,0
290080,1.0,2
330210,0.0,0
64000,1.0,1
4560,1.0,1
730,1.0,2
227680,0.0,0
291550,1.0,1
440,1.0,2
346110,1.0,2
236390,1.0,2
346900,1.0,1
270880,1.0,2
271590,1.0,2
369200,1.0,1
244930,1.0,2
204360,1.0,1
440,1.0,1
230050,1.0,1
200210,1.0,2
34900,1.0,2
208090,1.0,2
388520,0.0,0
107410,1.0,2
209160,1.0,2
8970,0.0,0
362890,1.0,2
730,1.0,1
384190,1.0,2
200710,1.0,1
275850,0.0,2
403190,1.0,2
730,0.0,2
305620,1.0,2
264710,1.0,2
413150,1.0,2
233290,1.0,2
230410,1.0,1
211420,1.0,2
359550,1.0,2
730,1.0,1
388520,1.0,2
252490,1.0,2
242760,1.0,2
218620,1.0,1
4000,1.0,1
374320,0.0,0
221910,1.0,2
233250,1.0,0
271290,0.0,0
231430,1.0,2
4560,1.0,2
620,1.0,2
6950,1.0,2
13570,1.0,2
301520,0.0,0
394970,1.0,2
265210,1.0,2
202970,0.0,2
302830,1.0,2
223710,1.0,2
265630,1.0,2
72850,1.0,1
236090,1.0,2
570,1.0,2
48800,0.0,2
50130,1.0,2
24670,1.0,2
220200,1.0,2
33900,1.0,2
730,1.0,0
289650,0.0,1
730,1.0,2
570,1.0,2
259080,1.0,1
212800,1.0,2
730,1.0,2
203140,1.0,1
335240,1.0,2
301520,1.0,2
218620,1.0,2
252490,1.0,2
304240,1.0,0
391540,1.0,2
271590,1.0,2
319510,1.0,2
440,1.0,2
10090,1.0,2
730,1.0,2
208090,1.0,2
207610,1.0,2
265630,1.0,1
304930,1.0,1
238960,1.0,1
242720,0.0,1
323370,1.0,2
212500,1.0,2
730,1.0,2
72850,1.0,2
33230,0.0,0
440,1.0,2
391540,1.0,2
10150,1.0,0
221640,1.0,2
301520,1.0,2
105600,1.0,2
730,1.0,2
218620,1.0,2
304930,1.0,2
730,0.0,0
550,1.0,2
22370,1.0,1
273110,0.0,2
570,1.0,2
730,1.0,2
8870,1.0,2
10150,1.0,2
205100,1.0,2
252490,1.0,2
55230,1.0,2
230410,1.0,2
730,1.0,2
437220,1.0,2
72850,1.0,2
273350,1.0,2
211820,1.0,2
325610,1.0,2
242860,1.0,1
212680,1.0,2
322330,1.0,0
214560,1.0,1
34900,0.0,2
234140,1.0,0
322500,1.0,2
620,1.0,2
230410,1.0,2
333930,0.0,2
730,0.0,0
4000,1.0,2
70300,1.0,2
230410,1.0,2
301520,1.0,2
301520,0.0,0
236390,1.0,2
261640,1.0,2
302830,1.0,2
417860,1.0,2
72850,1.0,2
377160,1.0,2
319630,1.0,1
221100,1.0,1
311210,0.0,2
242800,0.0,0
257080,1.0,2
230270,1.0,1
207140,1.0,2
252950,1.0,2
107410,1.0,2
208650,0.0,2
292030,1.0,1
211420,1.0,0
730,1.0,2
269210,0.0,0
105600,1.0,1
209870,1.0,1
218620,1.0,2
440,1.0,1
342560,1.0,2
273350,1.0,1
4920,1.0,0
230190,1.0,2
570,1.0,2
212800,1.0,2
65800,1.0,2
39000,1.0,1
232090,1.0,2
230410,1.0,0
227940,1.0,1
250900,1.0,2
212800,1.0,1
323370,1.0,2
221100,1.0,2
440,1.0,1
17390,1.0,2
550,1.0,2
261820,1.0,2
221640,1.0,1
4000,1.0,2
240,1.0,2
259080,1.0,2
550,1.0,2
315880,1.0,2
620,1.0,2
204360,1.0,2
4000,1.0,2
299420,0.0,0
215470,0.0,2
211820,1.0,1
444090,1.0,0
730,1.0,1
401920,1.0,2
346110,1.0,2
4000,1.0,1
258970,1.0,2
305260,1.0,0
304930,1.0,1
262060,1.0,2
107100,1.0,2
730,1.0,2
368740,1.0,2
222880,1.0,0
246620,1.0,0
440,1.0,2
730,1.0,1
209080,1.0,1
241600,1.0,2
219740,1.0,2
25000,0.0,2
317360,1.0,2
730,1.0,1
233450,1.0,2
22300,1.0,0
12210,0.0,1
219740,1.0,2
238960,1.0,2
8190,0.0,0
304930,0.0,1
550,1.0,1
301200,1.0,2
70000,1.0,2
233720,1.0,1
,,1
208090,1.0,2
8930,1.0,2
730,1.0,0
440,1.0,2
105600,1.0,2
440,1.0,1
220,1.0,1
130,1.0,2
12110,1.0,2
570,1.0,1
285440,1.0,1
313740,1.0,2
244850,1.0,2
40400,1.0,2
268650,1.0,2
248570,1.0,1
250600,1.0,2
330830,1.0,2
377160,1.0,0
384190,1.0,2
322330,1.0,1
358150,1.0,2
307780,1.0,2
218620,0.0,2
4000,1.0,2
304050,1.0,2
222880,1.0,2
730,1.0,2
211720,1.0,2
440,0.0,0
730,1.0,2
570,1.0,2
322170,1.0,0
730,1.0,2
271590,1.0,1
252490,1.0,2
220240,1.0,2
206210,1.0,2
35140,1.0,2
49520,1.0,2
240,1.0,2
208480,1.0,2
440,1.0,2
302380,1.0,2
440,1.0,2
3910,1.0,2
4000,1.0,1
265630,1.0,2
291480,0.0,0
218470,0.0,1
242720,0.0,2
388090,1.0,2
318220,0.0,2
218620,0.0,2
10090,1.0,2
498240,1.0,2
332350,1.0,2
33930,1.0,2
204360,1.0,2
265930,1.0,2
332800,1.0,2
221100,1.0,2
271590,0.0,2
730,1.0,2
346110,1.0,2
440,1.0,2
240,1.0,2
252490,0.0,0
56400,1.0,2
301520,1.0,1
357010,1.0,2
218620,1.0,2
8170,0.0,0
730,1.0,1
440,1.0,2
302670,1.0,2
236390,1.0,2
440,1.0,2
218620,1.0,2
4000,1.0,2
51100,1.0,2
224260,1.0,2
730,1.0,2
330350,1.0,2
44350,1.0,2
3700,1.0,2
315430,1.0,2
293320,1.0,1
300220,1.0,1
363490,1.0,2
412940,1.0,2
730,1.0,0
205100,1.0,2
8190,1.0,1
72850,1.0,2
228960,1.0,2
227580,1.0,2
730,1.0,2
252490,1.0,2
55475,1.0,0
730,1.0,1
377160,1.0,1
233250,1.0,1
231430,1.0,0
108600,1.0,2
48700,1.0,0
214190,0.0,2
4000,1.0,2
730,1.0,1
55230,1.0,2
730,1.0,2
304930,1.0,2
224540,0.0,2
249130,1.0,2
317400,1.0,2
550,1.0,1
1250,1.0,1
248860,0.0,2
250400,1.0,2
282070,1.0,0
312210,1.0,2
22380,1.0,2
274310,1.0,0
241540,1.0,2
440,1.0,2
301520,0.0,2
730,1.0,1
386360,1.0,2
286080,1.0,1
105600,1.0,2
238960,1.0,2
570,1.0,0
389870,1.0,0
230410,1.0,2
21090,1.0,2
239140,1.0,2
17520,1.0,2
268420,1.0,2
1250,1.0,2
212500,1.0,2
261760,1.0,2
244850,1.0,2
261030,1.0,0
218620,1.0,2
72850,1.0,2
236850,0.0,2
264360,1.0,1
440,1.0,2
293540,1.0,2
305260,1.0,2
298630,1.0,2
224260,1.0,2
222900,0.0,2
332070,1.0,1
223710,1.0,0
80,0.0,1
236450,1.0,2
4000,1.0,2
219740,1.0,1
440,1.0,1
317360,1.0,2
224260,1.0,2
205100,1.0,2
11280,1.0,1
346900,1.0,2
417860,1.0,2
49540,1.0,0
220,1.0,1
730,1.0,2
330830,1.0,0
107410,1.0,0
730,1.0,2
105600,1.0,2
49520,1.0,0
200510,1.0,2
206190,1.0,0
211820,1.0,1
299360,1.0,1
304930,1.0,1
265930,1.0,1
222900,1.0,2
274190,1.0,0
105600,1.0,2
440,1.0,2
230410,1.0,2
570,1.0,0
209000,1.0,2
208090,1.0,2
222880,1.0,0
218620,1.0,1
730,1.0,2
221100,1.0,2
209160,1.0,0
209870,1.0,2
301520,0.0,0
225540,1.0,2
417860,1.0,1
299360,1.0,2
8190,1.0,2
220200,1.0,2
221380,1.0,2
33230,1.0,1
570,1.0,0
4550,1.0,2
247240,1.0,2
72850,1.0,1
418070,1.0,1
204300,1.0,2
232090,0.0,0
218620,0.0,0
242760,1.0,2
263440,1.0,1
412332,1.0,2
4000,1.0,2
252490,1.0,2
242760,1.0,2
219740,1.0,2
275850,0.0,0
730,1.0,2
346900,1.0,2
730,1.0,2
323370,1.0,2
207140,1.0,2
304930,1.0,2
346900,1.0,2
8870,1.0,2
730,1.0,2
730,1.0,1
440,1.0,2
730,1.0,2
43160,1.0,2
24960,1.0,2
215670,1.0,2
252490,1.0,1
268750,1.0,2
730,1.0,1
44350,1.0,2
6060,1.0,2
222980,1.0,1
105600,1.0,2
440,1.0,2
379720,1.0,0
304050,0.0,2
41300,1.0,2
620,1.0,2
105600,1.0,2
730,1.0,1
232810,1.0,2
291410,0.0,2
214950,0.0,2
730,1.0,2
4000,1.0,1
55230,1.0,1
339610,1.0,1
222900,1.0,1
207230,0.0,1
730,1.0,1
218620,1.0,1
224260,1.0,1
570,1.0,2
335190,1.0,2
224260,1.0,2
730,0.0,2
249130,1.0,2
304930,1.0,0
200210,1.0,2
322330,1.0,2
286160,1.0,0
224480,1.0,2
326480,1.0,1
329950,0.0,1
570,1.0,1
4000,1.0,2
550,1.0,2
63380,1.0,2
208090,1.0,2
382490,1.0,1
4000,1.0,2
42719,1.0,2
297000,0.0,2
345820,1.0,2
221380,1.0,2
407530,1.0,2
402570,1.0,2
291550,1.0,2
457197,1.0,2
304930,1.0,0
730,1.0,2
275850,0.0,0
219740,1.0,2
222880,0.0,1
261570,1.0,2
226580,1.0,2
42700,1.0,2
282440,1.0,2
304930,1.0,2
2280,1.0,2
50130,1.0,2
38900,1.0,2
212180,1.0,2
1840,1.0,2
7670,1.0,0
252950,1.0,1
250760,1.0,0
440,1.0,1
413150,1.0,1
391540,1.0,0
225840,0.0,2
207170,1.0,2
256410,0.0,0
408740,0.0,2
418070,1.0,2
363970,1.0,2
264140,0.0,0
287980,1.0,2
24010,0.0,2
267600,1.0,1
41800,1.0,2
230290,1.0,2
218620,1.0,2
236370,1.0,2
210770,1.0,2
301520,0.0,0
233250,1.0,2
312210,1.0,0
427520,1.0,2
570,1.0,1
322330,1.0,2
218620,1.0,2
105600,1.0,2
570,1.0,1
211820,1.0,2
440,1.0,2
42680,1.0,2
218620,1.0,2
105600,1.0,2
570,1.0,1
211820,1.0,2
440,1.0,2
42680,1.0,2
570,1.0,2
304030,1.0,2
4000,1.0,2
274940,1.0,2
6880,1.0,2
218620,0.0,1
8870,0.0,1
284160,1.0,1
318220,0.0,1
301520,0.0,2
279720,1.0,2
322170,1.0,2
570,1.0,2
417860,1.0,1
440,1.0,2
570,1.0,0
304930,1.0,2
200210,1.0,0
49520,1.0,2
253710,1.0,1
730,1.0,1
295490,1.0,2
264200,1.0,1
35450,1.0,0
730,1.0,1
271290,1.0,0
258180,0.0,0
6910,1.0,1
4000,1.0,1
440,0.0,0
377160,1.0,0
214950,1.0,1
252490,1.0,0
242760,1.0,2
47810,1.0,0
105600,1.0,2
33930,1.0,2
253710,0.0,0
227940,0.0,2
346110,1.0,1
299740,1.0,2
393380,1.0,2
113400,1.0,2
232090,1.0,2
8930,1.0,1
9480,0.0,2
281370,0.0,2
2500,1.0,2
250600,1.0,2
223470,1.0,0
55230,1.0,1
730,1.0,2
440,1.0,0
730,1.0,2
550,1.0,0
295110,1.0,0
252490,1.0,2
218620,1.0,2
12750,1.0,2
4000,1.0,2
730,1.0,2
224540,1.0,2
250420,0.0,0
252330,1.0,0
223710,0.0,0
313340,0.0,1
570,1.0,2
4000,1.0,2
230410,1.0,2
209870,1.0,2
301640,1.0,0
323470,1.0,2
261110,1.0,2
311210,1.0,2
366844,1.0,2
429570,1.0,1
449800,0.0,0
4000,1.0,2
253770,0.0,0
8930,1.0,2
99900,1.0,2
417860,1.0,0
204300,1.0,2
4000,1.0,1
440,1.0,0
424280,1.0,1
224540,1.0,2
255710,0.0,2
304930,1.0,2
233840,1.0,2
285900,1.0,2
730,1.0,2
323610,1.0,2
227300,1.0,2
107410,1.0,2
49520,1.0,2
730,1.0,1
252490,1.0,0
222900,1.0,2
24960,1.0,0
209870,1.0,2
440,1.0,1
201810,1.0,2
362890,1.0,1
203160,1.0,1
226700,0.0,1
208090,1.0,2
440,1.0,2
224260,1.0,2
261180,1.0,2
570,1.0,2
730,1.0,2
207140,1.0,0
252950,1.0,1
339800,1.0,2
204372,1.0,2
72850,1.0,2
250900,1.0,2
730,1.0,1
208650,1.0,2
200260,1.0,2
239030,1.0,2
213670,1.0,2
363970,1.0,2
202970,1.0,2
45760,1.0,2
249130,1.0,2
266390,1.0,2
386360,1.0,2
47890,1.0,2
730,1.0,1
730,1.0,2
402020,0.0,0
264710,1.0,2
214190,1.0,2
291480,1.0,2
252490,1.0,2
204360,1.0,2
550,1.0,2
17410,1.0,2
105600,0.0,0
330710,1.0,2
242760,1.0,1
115320,0.0,2
49520,1.0,2
730,0.0,0
395910,1.0,1
270090,0.0,1
259080,1.0,2
440,1.0,2
570,1.0,2
221640,1.0,2
4000,1.0,2
207230,0.0,0
221100,1.0,2
236090,1.0,2
11420,1.0,0
218230,1.0,2
248570,1.0,2
107410,1.0,2
219640,1.0,1
7520,0.0,0
17710,0.0,2
220200,1.0,2
440,1.0,0
297810,0.0,0
213670,1.0,2
105600,1.0,2
427730,1.0,2
226700,1.0,0
330830,1.0,2
570,1.0,2
233720,1.0,2
252490,0.0,1
730,1.0,2
222880,1.0,1
48700,1.0,0
221100,1.0,2
730,1.0,1
107410,1.0,0
113400,0.0,0
304930,1.0,1
278910,1.0,2
221100,1.0,2
15620,1.0,1
218620,1.0,2
408990,1.0,2
261570,1.0,2
550,1.0,0
252490,0.0,0
730,1.0,2
224540,0.0,2
4000,1.0,2
230410,1.0,1
730,1.0,2
210770,1.0,2
291550,1.0,2
238960,0.0,1
550,1.0,1
42160,1.0,2
218230,0.0,1
218230,1.0,2
243870,0.0,2
359550,1.0,2
65780,1.0,2
244450,1.0,1
4000,1.0,2
730,1.0,2
261820,1.0,2
730,1.0,2
219740,1.0,1
316010,0.0,2
252490,0.0,0
255710,1.0,2
304930,1.0,2
220240,1.0,1
47810,1.0,2
219640,1.0,1
730,1.0,0
331470,1.0,2
303390,0.0,2
370100,0.0,0
250180,1.0,0
105600,1.0,1
221100,1.0,1
4000,1.0,0
730,1.0,1
244850,1.0,1
250340,1.0,2
206440,1.0,0
99900,1.0,1
105600,1.0,2
252490,1.0,0
295110,0.0,0
274190,1.0,1
291480,1.0,1
228380,0.0,0
241540,1.0,1
1250,1.0,2
570,1.0,2
236110,1.0,2
221680,1.0,2
298110,1.0,2
570,1.0,1
332310,1.0,1
227940,0.0,2
48720,1.0,2
384300,1.0,2
379720,1.0,2
1250,1.0,2
232090,1.0,2
10090,1.0,2
550,1.0,0
9050,1.0,2
298240,1.0,2
212680,1.0,2
200260,1.0,2
236370,1.0,2
239220,1.0,2
49520,1.0,2
8190,1.0,2
202170,1.0,2
1840,1.0,2
311210,1.0,0
261980,0.0,1
240,1.0,2
